Agente,Ponto / Grupo,Data,Hora,Ativa C (kWh),Ativa G (kWh),Qualidade,Origem
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,12,139.93,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,13,139.672,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,14,139.607,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,15,139.775,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,16,95.82,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,17,96.023,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,18,127.549,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,19,143.911,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,20,143.529,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,21,143.433,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,22,143.488,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,23,144.953,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),08/01/2020,24,151.216,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,1,147.37,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,2,148.076,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,3,142.919,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,4,142.428,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,5,142.112,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,6,144.884,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,7,138.337,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,8,135.98,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,9,136.777,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,10,135.869,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,11,136.723,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,12,154.973,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,13,157.829,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,14,157.4,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,15,107.788,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,16,134.664,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,17,161.726,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,18,167.663,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,19,168.33,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,20,170.822,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,21,172.817,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,22,170.639,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,23,170.909,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),09/01/2020,24,171.43,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,1,169.809,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,2,155.993,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,3,155.741,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,4,154.456,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,5,155.166,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,6,154.697,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,7,149.877,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,8,149.56,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,9,148.454,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,10,148.545,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,11,152.8,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,12,151.055,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,13,150.888,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,14,150.735,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,15,154.467,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,16,152.751,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,17,159.723,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,18,162.659,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,19,160.122,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,20,158.323,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,21,154.307,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,22,154.479,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,23,152.717,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),10/01/2020,24,154.416,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,1,155.297,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,2,154.137,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,3,155.099,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,4,157.769,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,5,156.521,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,6,152.246,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,7,149.005,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,8,146.469,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,9,147.424,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,10,147.32,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,11,147.986,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,12,150.408,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,13,147.862,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,14,147.03,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,15,148.028,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,16,146.675,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,17,83.799,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,18,82.468,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,19,90.813,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,20,92.92,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,21,121.838,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,22,142.357,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,23,152.813,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),11/01/2020,24,153.586,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,1,156.309,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,2,153.935,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,3,153.002,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,4,153.435,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,5,153.44,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,6,154.425,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,7,149.444,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,8,147.742,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,9,148.437,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,10,149.421,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,11,151.555,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,12,149.613,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,13,148.834,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,14,149.184,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,15,150.314,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,16,149.223,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,17,148.906,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,18,150.593,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,19,153.485,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,20,155.404,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,21,154.086,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,22,145.756,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,23,153.663,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),12/01/2020,24,152.658,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,1,152.431,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,2,152.874,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,3,153.151,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,4,153.719,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,5,154.579,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,6,151.923,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,7,148.635,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,8,149.2,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,9,148.452,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,10,147.667,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,11,148.311,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,12,154.39,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,13,154.095,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,14,154.754,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,15,151.897,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,16,150.022,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,17,149.185,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,18,154.991,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,19,156.614,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,20,158.764,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,21,153.16,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,22,158.506,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,23,157.501,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),13/01/2020,24,164.284,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,1,163.443,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,2,127.313,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,3,108.3,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,4,138.078,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,5,155.614,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,6,151.4,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,7,148.508,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,8,149.026,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,9,146.628,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,10,150.903,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,11,152.781,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,12,84.069,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,13,47.812,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,14,48.6,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,15,48.596,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,16,66.063,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,17,127.141,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,18,126.816,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,19,130.595,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,20,143.624,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,21,144.008,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,22,144.232,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,23,143.889,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),14/01/2020,24,146.91,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,1,152.785,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,2,152.574,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,3,153.326,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,4,156.638,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,5,156.126,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,6,153.14,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,7,147.249,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,8,147.112,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,9,145.377,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,10,146.889,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,11,148.927,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,12,148.123,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,13,145.184,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,14,148.475,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,15,146.538,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,16,146.849,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,17,148.716,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,18,147.488,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,19,149.329,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,20,154.341,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,21,154.107,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,22,156.626,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,23,155.628,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),15/01/2020,24,162.31,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,1,163.862,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,2,156.571,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,3,153.159,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,4,154.567,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,5,151.702,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,6,145.147,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,7,146.885,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,8,146.577,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,9,143.774,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,10,145.512,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,11,144.924,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,12,146.496,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,13,145.427,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,14,147.969,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,15,151.217,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,16,150.514,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,17,125.291,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,18,127.226,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,19,134.546,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,20,136.521,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,21,136.223,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,22,139.407,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,23,133.242,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),16/01/2020,24,130.984,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,1,132.389,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,2,132.055,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,3,131.055,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,4,133.33,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,5,132.788,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,6,133.175,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,7,126.772,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,8,125.749,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,9,127.235,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,10,127.109,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,11,128.746,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,12,128.39,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,13,127.849,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,14,128.855,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,15,128.789,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,16,127.075,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,17,127.671,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,18,126.402,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,19,130.127,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,20,135.73,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,21,151.72,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,22,157.744,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,23,156.188,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),17/01/2020,24,154.695,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,1,154.297,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,2,154.954,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,3,154.176,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,4,154.992,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,5,157.573,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,6,153.52,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,7,148.069,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,8,149.765,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,9,151.297,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,10,150.324,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,11,152.061,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,12,150.942,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,13,150.119,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,14,149.874,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,15,149.251,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,16,147.199,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,17,148.692,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,18,151.094,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,19,155.016,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,20,165.182,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,21,163.98,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,22,161.937,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,23,156.43,0,Completo,COLETA DIÁRIA
CP PTR ETDI,RJCPPDENTR101 (L),18/01/2020,24,162.03,0,Completo,COLETA DIÁRIA
